station,year,month,tmax,tmin,rain,sun
dunstaffnage,2005,5,13.6,6.0,94.6,
dunstaffnage,2005,6,16.9,10.1,133.7,
dunstaffnage,2005,7,18.0,10.9,48.0,
dunstaffnage,2005,8,17.7,10.9,175.4,
dunstaffnage,2005,9,16.4,11.1,175.7,
dunstaffnage,2005,10,,,,
dunstaffnage,2005,11,9.6,4.3,162.6,
dunstaffnage,2005,12,8.1,3.2,101.6,
dunstaffnage,2006,1,7.6,2.7,129.8,
dunstaffnage,2006,2,7.9,1.8,112.0,
dunstaffnage,2006,3,7.9,1.9,77.8,
dunstaffnage,2006,4,10.8,3.5,119.2,
dunstaffnage,2006,5,14.8,7.1,142.6,
dunstaffnage,2006,6,17.5,10.0,92.4,
dunstaffnage,2006,7,20.4,12.3,95.8,
dunstaffnage,2006,8,17.6,11.2,108.8,
dunstaffnage,2006,9,17.6,11.6,205.2,
dunstaffnage,2006,10,14.5,9.1,,
dunstaffnage,2006,11,10.4,5.6,277.8,
dunstaffnage,2006,12,8.6,4.6,347.2,
dunstaffnage,2007,1,8.9,4.1,285.8,
dunstaffnage,2007,2,8.4,3.7,113.8,
dunstaffnage,2007,3,10.2,3.6,157.2,
dunstaffnage,2007,4,14.1,6.4,66.4,
dunstaffnage,2007,5,14.0,6.7,121.8,
dunstaffnage,2007,6,17.5,10.5,101.0,
dunstaffnage,2007,7,17.3,11.0,89.2,
dunstaffnage,2007,8,16.8,10.9,139.0,
dunstaffnage,2007,9,14.8,9.8,110.0,
dunstaffnage,2007,10,14.0,8.4,165.9,
dunstaffnage,2007,11,10.6,5.8,170.0,
dunstaffnage,2007,12,8.6,3.2,152.0,
dunstaffnage,2008,1,,,,
dunstaffnage,2008,2,,,,
dunstaffnage,2008,3,,,150.1,
dunstaffnage,2008,4,11.0,3.6,88.0,
dunstaffnage,2008,5,17.5,8.7,26.0,
dunstaffnage,2008,6,16.1,9.0,,
dunstaffnage,2008,7,18.5,12.4,79.6,
dunstaffnage,2008,8,17.7,12.1,113.8,
dunstaffnage,2008,9,15.6,10.1,109.2,
dunstaffnage,2008,10,12.1,6.5,281.6,
dunstaffnage,2008,11,9.5,4.7,152.6,
dunstaffnage,2008,12,7.2,1.5,166.8,
dunstaffnage,2009,1,7.3,2.2,198.0,
dunstaffnage,2009,2,7.2,2.7,65.2,
dunstaffnage,2009,3,9.5,3.6,155.8,
dunstaffnage,2009,4,13.2,6.4,110.6,
dunstaffnage,2009,5,14.5,7.2,174.6,
dunstaffnage,2009,6,18.2,9.7,71.8,
dunstaffnage,2009,7,18.5,11.9,124.2,
dunstaffnage,2009,8,17.4,12.1,228.2,
dunstaffnage,2009,9,15.9,10.8,121.6,
dunstaffnage,2009,10,13.6,8.4,166.0,
dunstaffnage,2009,11,10.0,5.1,269.6,
dunstaffnage,2009,12,5.5,0.2,58.8,
dunstaffnage,2010,1,5.3,-0.1,64.4,
dunstaffnage,2010,2,5.7,-0.5,44.8,
dunstaffnage,2010,3,9.1,2.4,68.4,
dunstaffnage,2010,4,12.3,4.5,109.0,
dunstaffnage,2010,5,14.2,6.0,43.0,
dunstaffnage,2010,6,18.4,10.4,29.8,
dunstaffnage,2010,7,17.2,11.8,177.2,
dunstaffnage,2010,8,17.1,10.4,118.0,
dunstaffnage,2010,9,16.3,10.1,125.8,
dunstaffnage,2010,10,13.5,7.3,164.6,
dunstaffnage,2010,11,7.9,2.2,125.0,
dunstaffnage,2010,12,4.2,-2.1,33.8,
dunstaffnage,2011,1,6.6,1.6,164.6,
dunstaffnage,2011,2,8.1,3.0,212.4,
dunstaffnage,2011,3,9.4,3.4,90.0,
dunstaffnage,2011,4,14.5,6.8,106.0,
dunstaffnage,2011,5,13.7,8.0,254.4,
dunstaffnage,2011,6,15.4,8.7,84.8,
dunstaffnage,2011,7,18.5,10.4,85.0,
dunstaffnage,2011,8,16.6,10.6,149.6,
dunstaffnage,2011,9,16.1,10.8,254.4,
dunstaffnage,2011,10,13.5,9.2,303.2,
dunstaffnage,2011,11,12.4,7.2,244.6,
dunstaffnage,2011,12,8.1,2.7,417.8,
dunstaffnage,2012,1,7.7,3.1,203.6,
dunstaffnage,2012,2,8.3,4.4,171.4,
dunstaffnage,2012,3,11.7,5.6,73.4,
dunstaffnage,2012,4,11.1,2.9,59.8,
dunstaffnage,2012,5,15.8,6.5,96.4,
dunstaffnage,2012,6,16.3,9.1,117.2,
dunstaffnage,2012,7,17.5,10.7,107.8,
dunstaffnage,2012,8,18.8,11.5,112.2,
dunstaffnage,2012,9,14.5,9.5,142.0,
dunstaffnage,2012,10,11.6,4.6,180.8,
dunstaffnage,2012,11,9.1,4.1,217.0,
dunstaffnage,2012,12,7.4,2.4,207.5,
dunstaffnage,2013,1,7.1,3.5,201.2,
dunstaffnage,2013,2,7.4,1.5,70.6,
dunstaffnage,2013,3,6.7,1.2,22.6,
dunstaffnage,2013,4,10.0,3.2,119.0,
dunstaffnage,2013,5,13.5,6.5,123.8,
dunstaffnage,2013,6,16.6,9.1,53.8,
dunstaffnage,2013,7,20.3,12.0,55.8,
dunstaffnage,2013,8,17.7,11.8,125.6,
dunstaffnage,2013,9,15.9,9.9,129.4,
dunstaffnage,2013,10,13.9,8.8,201.4,
dunstaffnage,2013,11,9.1,3.3,173.4,
dunstaffnage,2013,12,9.5,5.2,330.5,
dunstaffnage,2014,1,7.4,3.6,217.1,
dunstaffnage,2014,2,8.0,3.6,228.0,
dunstaffnage,2014,3,9.7,4.6,167.0,
dunstaffnage,2014,4,13.3,6.6,105.4,
dunstaffnage,2014,5,15.0,8.2,159.8,
dunstaffnage,2014,6,17.8,10.7,51.6,
dunstaffnage,2014,7,19.8,11.9,116.8,
dunstaffnage,2014,8,17.3,10.6,142.4,
dunstaffnage,2014,9,17.7,10.5,39.2,
dunstaffnage,2014,10,13.8,7.9,307.8,
dunstaffnage,2014,11,11.4,5.7,129.6,
dunstaffnage,2014,12,8.1,2.8,271.2,
dunstaffnage,2015,1,7.0,2.1,306.4,
dunstaffnage,2015,2,7.3,1.3,144.6,
dunstaffnage,2015,3,9.3,2.6,220.2,
dunstaffnage,2015,4,11.9,3.0,105.2,
dunstaffnage,2015,5,12.4,5.9,179.4,
dunstaffnage,2015,6,15.3,8.4,115.8,
dunstaffnage,2015,7,17.0,10.2,127.2,
dunstaffnage,2015,8,17.8,11.1,122.0,
dunstaffnage,2015,9,16.5,9.5,38.6,
dunstaffnage,2015,10,14.2,8.0,87.0,
dunstaffnage,2015,11,10.7,5.9,255.8,
dunstaffnage,2015,12,10.1,4.9,342.6,
dunstaffnage,2016,1,7.6,3.3,265.7,
dunstaffnage,2016,2,7.3,1.6,185.6,
dunstaffnage,2016,3,9.8,3.0,107.6,
dunstaffnage,2016,4,10.8,3.5,93.2,
dunstaffnage,2016,5,16.5,7.2,97.8,
dunstaffnage,2016,6,18.7,10.7,64.8,
dunstaffnage,2016,7,17.2,11.5,155.2,
dunstaffnage,2016,8,18.6,11.9,164.0,
dunstaffnage,2016,9,17.2,11.4,229.8,
dunstaffnage,2016,10,14.0,7.5,66.2,
dunstaffnage,2016,11,8.5,2.7,128.2,
dunstaffnage,2016,12,10.3,5.6,179.0,
dunstaffnage,2017,1,8.2,3.5,111.4,
dunstaffnage,2017,2,8.4,3.8,168.0,
dunstaffnage,2017,3,10.8,4.2,146.4,
dunstaffnage,2017,4,11.2,5.8,67.8,
dunstaffnage,2017,5,17.1,7.8,45.2,
dunstaffnage,2017,6,16.1,10.5,138.4,
dunstaffnage,2017,7,18.2,10.8,122.4,
dunstaffnage,2017,8,18.1,11.4,150.4,
dunstaffnage,2017,9,16.4,10.2,157.6,
dunstaffnage,2017,10,14.0,8.9,234.6,
dunstaffnage,2017,11,9.2,4.1,146.2,
dunstaffnage,2017,12,7.9,2.6,172.4,
dunstaffnage,2018,1,7.0,2.0,213.8,
dunstaffnage,2018,2,6.6,1.0,144.0,
dunstaffnage,2018,3,7.4,1.6,93.4,
dunstaffnage,2018,4,12.0,5.4,93.0,
dunstaffnage,2018,5,17.0,8.0,73.0,
dunstaffnage,2018,6,20.1,10.2,72.2,
dunstaffnage,2018,7,20.4,11.8,87.7,
dunstaffnage,2018,8,17.4,11.2,139.0,
dunstaffnage,2018,9,15.0,9.0,227.8,
dunstaffnage,2018,10,12.8,7.0,250.0,
dunstaffnage,2018,11,11.2,5.6,154.0,
dunstaffnage,2018,12,8.9,4.3,154.2,
dunstaffnage,2019,1,7.3,2.9,116.2,
dunstaffnage,2019,2,10.3,3.8,133.0,
dunstaffnage,2019,3,9.3,4.6,186.6,
dunstaffnage,2019,4,13.8,6.2,18.6,
dunstaffnage,2019,5,14.5,6.6,100.0,
dunstaffnage,2019,6,17.4,9.9,94.0,
dunstaffnage,2019,7,19.5,12.8,168.8,
dunstaffnage,2019,8,19.5,12.3,246.8,
dunstaffnage,2019,9,17.1,10.2,153.8,
dunstaffnage,2019,10,12.5,6.5,182.9,
dunstaffnage,2019,11,9.1,3.6,36.4,
dunstaffnage,2019,12,8.9,4.1,281.2,
dunstaffnage,2020,1,8.9,4.3,327.6,
dunstaffnage,2020,2,8.0,2.8,255.4,
dunstaffnage,2020,3,9.1,3.1,206.8,
dunstaffnage,2020,4,13.6,4.9,31.6,
dunstaffnage,2020,5,15.5,6.7,83.0,
dunstaffnage,2020,6,18.5,10.5,88.4,
dunstaffnage,2020,7,16.7,10.3,174.2,
dunstaffnage,2020,8,19.4,11.3,100.6,
dunstaffnage,2020,9,16.0,9.2,175.2,
dunstaffnage,2020,10,12.5,6.8,263.2,
dunstaffnage,2020,11,11.3,5.9,253.2,
dunstaffnage,2020,12,7.9,3.2,182.2,
dunstaffnage,2021,1,5.7,-0.0,144.0,
dunstaffnage,2021,2,7.6,3.0,113.2,
dunstaffnage,2021,3,9.6,3.9,228.6,
dunstaffnage,2021,4,11.6,2.0,25.0,
dunstaffnage,2021,5,13.9,5.6,43.4,
dunstaffnage,2021,6,17.7,9.7,90.6,
dunstaffnage,2021,7,21.3,12.5,38.4,
dunstaffnage,2021,8,20.2,11.3,72.6,
dunstaffnage,2021,9,17.9,11.5,145.4,
dunstaffnage,2021,10,13.9,8.8,317.4,
dunstaffnage,2021,11,10.9,6.3,147.6,
dunstaffnage,2021,12,8.1,3.4,146.8,
dunstaffnage,2022,1,8.9,4.8,152.8,
dunstaffnage,2022,2,8.6,3.5,249.2,
dunstaffnage,2022,3,11.7,3.1,59.4,
dunstaffnage,2022,4,13.1,5.0,75.8,
dunstaffnage,2022,5,14.8,9.0,143.2,
dunstaffnage,2022,6,17.8,10.0,110.2,
dunstaffnage,2022,7,18.6,12.1,101.4,
dunstaffnage,2022,8,19.3,11.6,92.8,
dunstaffnage,2022,9,17.8,10.7,108.8,
dunstaffnage,2022,10,14.3,9.6,240.4,
dunstaffnage,2022,11,11.6,7.0,233.4,
dunstaffnage,2022,12,7.2,1.6,99.6,
durham,1880,1,4.2,-1.4,13.5,
durham,1880,2,8.7,0.6,44.3,
durham,1880,3,9.2,1.0,32.5,
durham,1880,4,11.6,2.7,51.5,
durham,1880,5,14.1,3.7,38.1,
durham,1880,6,17.7,7.7,66.5,
durham,1880,7,19.2,10.1,106.0,
durham,1880,8,19.8,10.9,49.1,
durham,1880,9,18.9,8.9,128.6,
durham,1880,10,10.1,2.9,150.0,
durham,1880,11,8.2,0.1,56.7,
durham,1880,12,6.3,0.4,70.2,
durham,1881,1,1.5,-5.7,22.3,
durham,1881,2,4.1,-1.2,70.4,
durham,1881,3,7.8,-0.6,56.2,
durham,1881,4,9.7,1.1,24.9,
durham,1881,5,15.9,4.6,31.7,
durham,1881,6,18.4,7.3,54.8,
durham,1881,7,20.9,10.6,78.5,
durham,1881,8,17.7,9.1,97.9,
durham,1881,9,15.3,8.4,81.5,
durham,1881,10,10.3,3.6,90.9,
durham,1881,11,10.5,4.5,44.4,
durham,1881,12,5.9,0.7,57.9,
durham,1882,1,7.3,2.0,18.4,
durham,1882,2,8.9,2.2,23.3,
durham,1882,3,11.1,2.2,37.6,
durham,1882,4,10.2,2.9,91.4,
durham,1882,5,15.6,4.4,57.7,
durham,1882,6,17.6,7.8,84.5,
durham,1882,7,20.2,10.2,90.6,
durham,1882,8,19.9,9.8,73.3,
durham,1882,9,15.8,6.8,53.4,
durham,1882,10,12.3,6.3,121.8,
durham,1882,11,7.3,1.8,84.0,
durham,1882,12,3.8,-0.4,114.2,
durham,1883,1,5.5,0.7,47.9,
durham,1883,2,8.1,1.5,42.4,
durham,1883,3,5.5,-2.3,47.7,
durham,1883,4,12.2,1.8,40.5,
durham,1883,5,14.3,4.1,46.1,
durham,1883,6,17.5,7.9,62.3,
durham,1883,7,19.2,9.2,94.7,
durham,1883,8,20.3,9.4,30.4,
durham,1883,9,16.0,8.9,104.5,
durham,1883,10,12.5,4.7,60.0,
durham,1883,11,8.3,2.4,23.7,
durham,1883,12,,,37.1,
durham,1884,1,8.2,2.6,80.6,
durham,1884,2,7.2,1.1,32.4,
durham,1884,3,9.4,1.7,64.4,
durham,1884,4,10.5,2.0,51.9,
durham,1884,5,15.6,4.4,17.0,
durham,1884,6,18.6,7.3,25.8,
durham,1884,7,20.9,9.8,98.8,
durham,1884,8,22.0,9.6,18.6,
durham,1884,9,17.7,8.5,35.4,
durham,1884,10,12.8,4.4,38.2,
durham,1884,11,8.4,1.9,46.8,
durham,1884,12,5.9,0.8,32.3,
durham,1885,1,4.2,0.1,50.1,
durham,1885,2,7.6,1.1,22.7,
durham,1885,3,7.5,-0.1,56.9,
durham,1885,4,11.4,2.4,38.7,
durham,1885,5,12.2,3.1,98.1,
durham,1885,6,17.8,7.6,43.0,
durham,1885,7,21.4,9.7,32.9,
durham,1885,8,16.5,8.7,69.5,
durham,1885,9,16.2,6.2,61.3,
durham,1885,10,9.8,3.7,115.2,
durham,1885,11,7.9,2.4,48.2,
durham,1885,12,6.3,-0.1,14.3,
durham,1886,1,3.8,-1.4,96.4,
durham,1886,2,4.0,-1.8,23.1,
durham,1886,3,6.5,-0.1,62.8,
durham,1886,4,10.0,2.4,38.4,
durham,1886,5,12.9,4.7,67.0,
durham,1886,6,17.5,7.7,23.7,
durham,1886,7,20.8,10.3,129.2,
durham,1886,8,19.9,10.3,23.5,
durham,1886,9,16.4,8.6,38.5,
durham,1886,10,12.9,7.3,128.4,
durham,1886,11,9.2,2.5,90.8,
durham,1886,12,3.7,-1.4,90.3,
durham,1887,1,4.4,-1.1,37.1,
durham,1887,2,7.4,0.1,13.6,
durham,1887,3,7.7,-0.5,52.8,
durham,1887,4,10.4,0.9,19.6,
durham,1887,5,12.4,4.3,51.8,
durham,1887,6,20.3,9.1,6.4,
durham,1887,7,23.0,11.2,20.7,
durham,1887,8,20.4,9.1,38.1,
durham,1887,9,15.0,6.9,114.6,
durham,1887,10,10.3,3.3,58.2,
durham,1887,11,6.6,1.5,75.9,
durham,1887,12,4.7,-0.1,58.3,
durham,1888,1,6.0,0.3,18.6,
durham,1888,2,4.2,-0.4,31.8,
durham,1888,3,4.9,-0.3,103.4,
durham,1888,4,9.3,1.8,61.8,
durham,1888,5,15.0,4.6,13.3,
durham,1888,6,15.1,7.0,40.7,
durham,1888,7,16.7,8.6,209.7,
durham,1888,8,17.6,9.0,43.5,
durham,1888,9,15.4,6.7,32.8,
durham,1888,10,12.1,4.1,17.2,
durham,1888,11,9.1,4.4,104.0,
durham,1888,12,6.9,1.3,18.6,
durham,1889,1,6.4,0.6,20.7,
durham,1889,2,5.6,-0.5,26.0,
durham,1889,3,8.0,0.3,57.5,
durham,1889,4,9.7,2.6,54.5,
durham,1889,5,17.0,7.0,38.0,
durham,1889,6,20.0,9.0,9.5,
durham,1889,7,19.4,9.5,68.1,
durham,1889,8,18.3,10.4,81.9,
durham,1889,9,15.8,7.8,21.5,
durham,1889,10,11.2,5.2,94.0,
durham,1889,11,8.8,2.6,23.0,
durham,1889,12,5.7,-0.2,30.1,
durham,1890,1,8.0,1.9,52.5,55.9
durham,1890,2,5.8,0.3,33.5,57.0
durham,1890,3,9.8,2.5,51.4,98.2
durham,1890,4,10.6,1.4,16.9,120.9
durham,1890,5,15.2,6.0,59.1,152.8
durham,1890,6,18.2,8.5,59.9,126.9
durham,1890,7,18.7,9.6,45.3,159.1
durham,1890,8,18.4,9.4,126.5,163.0
durham,1890,9,19.8,10.3,46.3,143.6
durham,1890,10,13.2,6.0,37.5,123.4
durham,1890,11,8.5,1.1,85.6,56.4
durham,1890,12,2.7,-1.4,44.1,10.8
durham,1891,1,4.6,-1.7,25.7,49.7
durham,1891,2,9.3,0.0,2.1,91.6
durham,1891,3,6.7,-0.1,69.0,111.5
durham,1891,4,8.9,1.2,41.9,107.5
durham,1891,5,13.2,3.6,36.9,161.5
durham,1891,6,18.1,8.9,4.1,175.1
durham,1891,7,19.5,10.6,106.6,151.1
durham,1891,8,17.9,10.0,126.7,100.6
durham,1891,9,17.6,9.1,47.4,128.4
durham,1891,10,12.3,4.9,48.9,76.8
durham,1891,11,7.5,2.2,56.9,42.2
durham,1891,12,5.6,-0.5,57.5,56.2
durham,1892,1,4.4,-1.4,48.6,47.6
durham,1892,2,5.6,-0.6,49.2,64.6
durham,1892,3,6.6,-1.9,28.9,139.1
durham,1892,4,11.4,1.0,33.3,172.8
durham,1892,5,15.2,5.4,59.5,156.8
durham,1892,6,17.2,7.4,80.2,176.0
durham,1892,7,17.3,9.2,42.9,123.0
durham,1892,8,18.5,9.9,99.7,121.7
durham,1892,9,15.3,7.5,74.2,116.6
durham,1892,10,9.7,2.9,141.7,71.8
durham,1892,11,8.5,2.6,31.5,37.6
durham,1892,12,3.8,-1.9,24.4,57.6
durham,1893,1,4.7,-0.4,33.5,37.1
durham,1893,2,6.4,0.5,54.0,72.6
durham,1893,3,12.1,1.7,11.1,166.3
durham,1893,4,13.9,2.5,9.4,172.7
durham,1893,5,16.8,6.3,59.0,160.4
durham,1893,6,19.5,9.5,20.7,194.2
durham,1893,7,20.0,10.2,114.1,135.9
durham,1893,8,22.1,11.6,54.1,194.8
durham,1893,9,16.6,7.4,45.1,139.5
durham,1893,10,13.7,4.9,18.1,150.6
durham,1893,11,8.3,1.7,60.1,51.9
durham,1893,12,7.6,1.5,32.9,51.9
durham,1894,1,5.2,-0.6,27.3,46.4
durham,1894,2,7.5,0.1,52.1,76.2
durham,1894,3,11.5,0.7,22.9,191.4
durham,1894,4,13.0,3.3,28.0,125.8
durham,1894,5,11.9,3.4,72.3,172.7
durham,1894,6,16.9,7.7,94.1,146.3
durham,1894,7,20.7,10.9,40.4,177.3
durham,1894,8,18.0,9.3,64.0,108.4
durham,1894,9,14.5,6.9,22.1,90.7
durham,1894,10,11.3,4.3,128.9,53.1
durham,1894,11,10.0,4.5,19.8,56.9
durham,1894,12,7.0,0.8,32.7,48.1
durham,1895,1,1.7,-3.7,94.6,43.4
durham,1895,2,2.1,-4.8,34.0,81.9
durham,1895,3,8.2,0.8,48.9,91.1
durham,1895,4,12.0,3.1,33.8,144.3
durham,1895,5,16.5,5.5,21.0,197.5
durham,1895,6,19.6,7.4,32.5,222.9
durham,1895,7,19.2,9.8,126.1,143.7
durham,1895,8,20.1,10.9,59.0,140.6
durham,1895,9,20.5,9.4,15.1,203.9
durham,1895,10,10.5,2.4,125.4,112.2
durham,1895,11,9.6,3.2,62.7,45.6
durham,1895,12,5.4,0.2,47.1,29.8
durham,1896,1,7.2,1.5,17.9,62.8
durham,1896,2,7.6,1.1,12.8,40.4
durham,1896,3,10.1,1.6,46.7,111.1
durham,1896,4,13.5,3.8,20.6,153.8
durham,1896,5,16.4,5.2,13.6,190.6
durham,1896,6,20.9,9.8,50.8,198.3
durham,1896,7,21.0,10.1,64.1,179.2
durham,1896,8,17.7,9.7,53.3,97.1
durham,1896,9,15.6,8.5,56.7,90.7
durham,1896,10,9.4,2.7,148.8,79.9
durham,1896,11,7.5,1.5,34.1,52.1
durham,1896,12,5.6,0.7,103.9,35.0
durham,1897,1,3.3,-1.2,47.2,40.7
durham,1897,2,7.5,1.7,24.0,59.8
durham,1897,3,8.7,1.9,61.6,95.9
durham,1897,4,9.9,1.7,42.2,152.0
durham,1897,5,12.9,3.8,37.1,197.9
durham,1897,6,17.9,9.0,74.7,144.7
durham,1897,7,20.8,10.2,31.3,233.3
durham,1897,8,21.4,10.8,60.7,206.0
durham,1897,9,15.6,6.6,54.4,112.7
durham,1897,10,13.3,5.6,36.1,104.3
durham,1897,11,9.7,4.2,44.5,29.3
durham,1897,12,6.9,0.9,40.4,31.9
durham,1898,1,9.3,3.0,25.4,40.9
durham,1898,2,7.5,0.3,19.1,100.8
durham,1898,3,8.0,0.1,49.7,118.1
durham,1898,4,12.1,3.3,51.8,128.5
durham,1898,5,12.9,4.1,41.4,148.1
durham,1898,6,17.6,7.9,38.8,137.2
durham,1898,7,20.0,8.9,16.4,208.9
durham,1898,8,20.5,10.4,45.5,157.1
durham,1898,9,19.3,9.8,8.1,106.6
durham,1898,10,14.2,7.5,123.6,75.9
durham,1898,11,9.4,2.9,77.5,55.2
durham,1898,12,9.6,2.9,30.5,51.0
durham,1899,1,6.3,0.6,56.0,48.3
durham,1899,2,7.3,-0.5,33.6,88.0
durham,1899,3,9.2,0.2,31.5,120.6
durham,1899,4,11.3,2.6,55.3,115.2
durham,1899,5,12.4,4.2,80.3,174.5
durham,1899,6,20.5,8.2,34.3,210.2
durham,1899,7,21.5,11.7,77.0,152.5
durham,1899,8,21.3,11.0,29.0,163.3
durham,1899,9,17.3,8.1,61.5,145.9
durham,1899,10,13.0,3.8,48.8,122.0
durham,1899,11,11.5,4.3,39.7,66.9
durham,1899,12,3.6,-1.7,63.7,40.0
durham,1900,1,5.7,0.4,47.3,41.0
durham,1900,2,3.6,-2.3,93.8,64.5
durham,1900,3,5.7,-0.1,35.7,79.7
durham,1900,4,12.4,2.7,24.3,146.5
durham,1900,5,13.2,5.0,30.3,119.5
durham,1900,6,18.1,8.8,79.9,128.1
durham,1900,7,21.1,12.3,28.5,202.3
durham,1900,8,17.6,9.9,130.3,126.6
durham,1900,9,17.3,8.4,17.2,138.1
durham,1900,10,12.4,4.6,137.7,98.4
durham,1900,11,8.6,3.9,60.8,29.3
durham,1900,12,8.9,4.0,46.3,32.5
durham,1901,1,5.0,-0.4,27.2,29.4
durham,1901,2,4.5,-0.5,28.9,47.8
durham,1901,3,7.0,0.4,35.4,114.7
durham,1901,4,12.4,2.6,24.6,194.1
durham,1901,5,14.7,5.0,42.2,218.6
durham,1901,6,17.8,7.6,31.1,230.0
durham,1901,7,22.4,12.0,65.0,219.2
durham,1901,8,20.2,10.5,56.6,208.2
durham,1901,9,16.5,9.4,35.0,124.4
durham,1901,10,12.4,4.5,60.2,93.8
durham,1901,11,8.3,2.0,129.9,78.0
durham,1901,12,5.0,0.2,48.1,48.9
durham,1902,1,6.6,1.4,13.3,36.1
durham,1902,2,3.3,-2.1,26.4,64.3
durham,1902,3,9.5,1.7,14.1,109.9
durham,1902,4,10.8,2.0,37.3,182.0
durham,1902,5,11.0,3.7,57.9,164.3
durham,1902,6,15.6,7.5,50.1,146.5
durham,1902,7,17.6,9.0,69.9,134.7
durham,1902,8,16.4,8.4,45.1,116.0
durham,1902,9,15.9,8.2,23.1,101.7
durham,1902,10,11.8,5.9,53.2,69.1
durham,1902,11,8.9,3.9,28.3,47.0
durham,1902,12,6.9,2.0,52.1,33.3
durham,1903,1,5.3,-0.2,57.9,42.3
durham,1903,2,9.0,2.9,26.7,54.9
durham,1903,3,9.3,2.2,30.6,103.8
durham,1903,4,9.2,0.6,35.2,133.3
durham,1903,5,12.8,5.1,68.6,143.0
durham,1903,6,15.4,7.2,60.8,156.3
durham,1903,7,18.0,10.1,122.8,142.3
durham,1903,8,17.2,9.1,42.0,168.9
durham,1903,9,15.4,7.9,59.5,120.1
durham,1903,10,11.9,6.1,201.8,75.8
durham,1903,11,8.4,2.2,52.1,72.6
durham,1903,12,4.4,0.3,25.6,10.4
durham,1904,1,6.0,0.9,44.8,35.7
durham,1904,2,4.7,-0.1,42.0,54.9
durham,1904,3,6.6,0.4,31.2,85.8
durham,1904,4,12.1,4.0,25.6,162.9
durham,1904,5,13.3,5.4,74.9,137.6
durham,1904,6,16.5,8.4,33.1,180.2
durham,1904,7,19.5,11.0,43.3,177.4
durham,1904,8,18.4,9.9,63.1,162.4
durham,1904,9,16.2,7.4,25.0,137.9
durham,1904,10,12.7,4.9,18.5,110.8
durham,1904,11,8.3,2.1,45.6,60.1
durham,1904,12,5.8,-0.2,35.2,52.4
durham,1905,1,6.6,1.2,9.1,42.3
durham,1905,2,7.4,1.4,18.3,71.1
durham,1905,3,10.2,2.2,30.8,132.5
durham,1905,4,9.7,2.2,72.5,98.9
durham,1905,5,13.8,5.0,8.1,148.5
durham,1905,6,17.9,8.8,17.5,220.5
durham,1905,7,21.7,11.4,19.1,202.7
durham,1905,8,17.6,9.9,69.3,139.8
durham,1905,9,15.4,8.1,56.4,123.7
durham,1905,10,10.4,3.2,56.8,99.0
durham,1905,11,7.1,1.9,116.8,58.5
durham,1905,12,7.5,2.8,13.1,50.8
durham,1906,1,6.9,2.1,57.7,40.7
durham,1906,2,5.4,-0.9,27.0,103.2
durham,1906,3,7.6,0.8,34.2,132.8
durham,1906,4,11.6,0.2,22.1,195.5
durham,1906,5,12.6,5.6,94.6,107.3
durham,1906,6,18.1,8.8,21.1,194.1
durham,1906,7,19.7,9.7,35.1,211.9
durham,1906,8,20.1,11.1,64.9,156.3
durham,1906,9,17.5,8.0,11.7,163.1
durham,1906,10,12.8,6.5,113.4,71.9
durham,1906,11,9.7,4.6,72.3,39.1
durham,1906,12,5.1,-0.1,50.3,48.5
durham,1907,1,5.8,0.5,13.8,70.5
durham,1907,2,5.9,-0.7,26.4,115.3
durham,1907,3,10.6,0.6,21.6,187.1
durham,1907,4,10.7,2.9,51.4,130.9
durham,1907,5,12.1,5.2,94.6,105.5
durham,1907,6,15.2,7.7,77.0,143.2
durham,1907,7,16.9,8.7,39.7,134.8
durham,1907,8,17.3,9.2,38.0,140.4
durham,1907,9,17.4,7.2,6.3,139.5
durham,1907,10,12.5,5.6,142.0,80.3
durham,1907,11,8.5,2.5,48.2,54.3
durham,1907,12,6.4,1.2,72.6,31.6
durham,1908,1,5.1,-0.7,27.3,63.9
durham,1908,2,8.1,1.4,27.7,82.6
durham,1908,3,6.5,0.3,74.5,90.5
durham,1908,4,8.4,1.6,70.7,89.8
durham,1908,5,15.6,6.9,45.4,177.2
durham,1908,6,17.5,7.9,11.8,180.4
durham,1908,7,19.0,10.2,63.7,150.7
durham,1908,8,17.4,9.2,51.7,148.2
durham,1908,9,16.3,9.0,42.0,91.6
durham,1908,10,15.1,7.7,33.8,91.6
durham,1908,11,9.4,2.7,27.4,61.0
durham,1908,12,5.3,-0.1,17.1,25.3
durham,1909,1,5.6,-0.3,15.1,74.0
durham,1909,2,5.6,-0.6,35.3,49.6
durham,1909,3,5.6,-0.2,108.1,65.6
durham,1909,4,13.1,2.6,56.8,188.8
durham,1909,5,14.7,4.5,33.5,222.1
durham,1909,6,15.2,6.6,48.4,128.9
durham,1909,7,18.0,10.0,55.7,152.4
durham,1909,8,19.2,10.3,74.5,171.5
durham,1909,9,14.1,7.3,50.4,79.6
durham,1909,10,12.5,5.5,53.3,99.1
durham,1909,11,7.6,1.4,19.3,61.6
durham,1909,12,5.3,0.4,79.4,47.2
durham,1910,1,5.5,-0.3,55.0,64.4
durham,1910,2,6.3,0.7,53.0,74.5
durham,1910,3,9.6,2.0,16.0,124.3
durham,1910,4,10.0,2.0,61.1,112.2
durham,1910,5,13.3,5.1,42.1,162.7
durham,1910,6,17.8,8.5,60.8,184.1
durham,1910,7,17.0,9.5,73.4,126.9
